3.473953464439375249e+00 1.654659603793005918e+00 3.275855199169784182e+00 7.343117337744627937e-01 6.185606060606062329e+01 7.606906609623811732e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.990866359047323675e+00 3.051797059479589791e+00 7.723080223298949276e-01 6.282051282051281049e+01 7.718463387842361101e+01 4.000000000000000000e+01
6.324555320336762598e+00 4.472135954999574281e+00 4.944694126030447556e+00 8.628424896664509403e-01 6.217391304347825809e+01 7.806492954500687631e+01 4.000000000000000000e+01
6.324555320336766151e+00 4.690415759823424402e+00 4.587532511650956657e+00 9.049896250559257282e-01 5.439999999999999858e+01 6.706093432586015979e+01 4.000000000000000000e+01
3.552343858581806124e+00 2.515008766414391861e+00 2.870303374612602987e+00 9.415225130762930883e-01 5.465608465608465139e+01 6.777601845903575395e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.939865771538745731e+00 3.092852804900842134e+00 7.427815208995610652e-01 6.088383838383839475e+01 7.548415969924452895e+01 4.000000000000000000e+01
3.314454017339988567e+00 2.005998768741108496e+00 3.039781643114299214e+00 7.522984478392429342e-01 6.039473684210526017e+01 7.599895888624448048e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.624504792712471168e+00 3.099837975096674469e+00 7.841230739527128568e-01 6.216836734693879407e+01 7.634719645587108516e+01 4.000000000000000000e+01
3.515112659837269060e+00 1.423253106772448540e+00 3.709090435044702705e+00 8.759463572230630213e-01 5.600000000000000000e+01 6.950739101205496695e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.434642976406907522e+00 3.212802997448962028e+00 8.741653315311085359e-01 6.333333333333334991e+01 8.135716561985007900e+01 4.000000000000000000e+01
3.402564240911784665e+00 1.966995204687514986e+00 3.027366818155583950e+00 7.803750811816694277e-01 5.526315789473684248e+01 6.747064975336695625e+01 4.000000000000000000e+01
3.335914189305273503e+00 2.066429903408526503e+00 3.160067669531182677e+00 7.472038924977534302e-01 6.802631578947368496e+01 8.794221203826631950e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.007037146072966127e+00 2.962198074364178702e+00 7.284051641638400465e-01 6.463383838383839475e+01 8.129262708603936005e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.162913548414166165e+00 2.973052051980374699e+00 7.331922625006935812e-01 6.078877005347594320e+01 7.344518302593786530e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.465784259020834757e+00 3.210899119867057117e+00 8.930504090697146680e-01 5.296717171717171624e+01 6.499207292923422585e+01 4.000000000000000000e+01
3.375437903527044092e+00 1.745472178069225500e+00 2.920985796211672980e+00 7.596111911815630613e-01 6.391025641025640169e+01 7.782480076909344291e+01 4.000000000000000000e+01
3.501871511350209687e+00 2.206220451530596982e+00 2.439572518447766125e+00 8.297971277829143677e-01 6.248717948717948190e+01 7.613532524941328461e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.544292534568362241e+00 3.376116362009086380e+00 7.999826814973929334e-01 5.500000000000000000e+01 6.823856719431621798e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.930782036686523151e+00 3.114034450655977171e+00 7.096019066592269553e-01 6.520053475935829113e+01 8.111222585892001291e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.858694536616171789e+00 2.894436033445916490e+00 7.281105839207880903e-01 6.049465240641711006e+01 7.590560390325600792e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.425367709987946929e+00 3.319507988725149961e+00 7.027830478324551544e-01 7.085858585858585457e+01 8.611642177153677835e+01 4.000000000000000000e+01
6.324555320336766151e+00 4.690415759823417297e+00 4.935953440181175544e+00 9.208126848735899150e-01 5.356321839080460023e+01 6.765072884730081171e+01 4.000000000000000000e+01
3.552343858581806124e+00 1.137802099012129142e+00 3.241313193385525260e+00 7.927565502663205255e-01 5.500000000000000000e+01 6.642672225596732005e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.874143734854580190e+00 3.067772173597481000e+00 7.070527639814895293e-01 6.475935828877005918e+01 8.092681152670847666e+01 4.000000000000000000e+01
3.586363173595479736e+00 1.811326086814263103e+00 2.956765136439498676e+00 6.917308448037415847e-01 5.725935828877005207e+01 6.963675561244414780e+01 4.000000000000000000e+01
3.314454017339988567e+00 1.840166889395833616e+00 3.101470500431827038e+00 6.599487757606503635e-01 7.145408163265307167e+01 8.958847061929451172e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.022563741355296596e+00 2.936781472887391331e+00 6.780820328502069616e-01 6.948717948717948900e+01 8.672631941926606203e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.093878615122130693e+00 3.102118355204454225e+00 7.895770922547662440e-01 6.304232804232805165e+01 8.014575899279458326e+01 4.000000000000000000e+01
