3.402564240911784665e+00 2.239510432927145356e+00 2.875859216399445195e+00 7.728625240431455934e-01 6.505050505050506615e+01 6.893939393939395188e+01 5.899630856018283964e+01 4.000000000000000000e+01
3.527919570223205792e+00 2.182857161831908588e+00 2.848360824334595254e+00 6.839438065976074510e-01 7.065384615384616041e+01 7.615384615384616041e+01 6.307515038910771921e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.886749688517131762e+00 3.262491269353319456e+00 6.661662492278639380e-01 7.015384615384616041e+01 7.948717948717948900e+01 6.179827030576839064e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.624764942466074613e+00 2.985142548302799348e+00 6.102696176484777579e-01 6.002551020408164106e+01 6.020408163265307877e+01 5.267141281307348777e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.624504792712473389e+00 3.580761204035500356e+00 6.821438253091076653e-01 6.167112299465241421e+01 6.417112299465239289e+01 5.511363125236945137e+01 4.000000000000000000e+01
6.324555320336760822e+00 4.690415759823420849e+00 4.772077877898397880e+00 9.443343496345619759e-01 5.428571428571428470e+01 5.317460317460316332e+01 5.176655658657526971e+01 4.000000000000000000e+01
3.552343858581806124e+00 2.608409374656930346e+00 3.021051685967163003e+00 9.170530760177706409e-01 5.820054945054945250e+01 5.521978021978021900e+01 5.598026714271007620e+01 4.000000000000000000e+01
3.335914189305273503e+00 1.988783626184220443e+00 3.128802197316853384e+00 7.420635016861172328e-01 6.565789473684210975e+01 7.315789473684210975e+01 5.948826692553464568e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.924849831977140768e+00 3.093524768962431448e+00 7.303541679258804820e-01 6.064171122994652308e+01 6.711229946524063905e+01 5.444047285860738583e+01 4.000000000000000000e+01
3.586363173595479736e+00 2.023695881835616994e+00 3.452053280771019583e+00 7.519900779109918165e-01 6.782828282828283761e+01 7.171717171717173755e+01 6.076739982716135557e+01 4.000000000000000000e+01
3.552343858581806124e+00 2.180522776167068244e+00 3.430918957270001179e+00 7.499155841706145464e-01 6.697368421052631504e+01 7.315789473684210975e+01 6.152743542946732447e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.006991266218929315e+00 3.129403515552407367e+00 7.844500859206916532e-01 6.062500000000000000e+01 6.700000000000000000e+01 5.535347552226588874e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.806565431234991470e+00 3.120543142036797057e+00 7.724782805632531835e-01 6.284759358288768993e+01 6.417112299465239289e+01 5.590290448365297493e+01 4.000000000000000000e+01
3.586363173595479736e+00 1.968879275214654223e+00 3.310367392063671588e+00 7.884329381354724386e-01 5.756613756613757005e+01 5.661375661375662105e+01 5.275504931380543638e+01 4.000000000000000000e+01
3.586363173595479736e+00 2.274922710254045910e+00 2.883676194367188916e+00 8.319066683688526309e-01 6.006613756613757005e+01 5.661375661375662105e+01 5.601886929412884086e+01 4.000000000000000000e+01
3.515112659837269060e+00 2.335165005344451039e+00 3.167134735619896002e+00 9.025010064054372894e-01 5.839999999999999858e+01 5.950000000000000000e+01 5.522432711952270523e+01 4.000000000000000000e+01
3.646778057984198629e+00 1.544446894372636603e+00 3.373309376038507779e+00 7.029439123302999581e-01 5.948717948717948190e+01 5.948717948717947479e+01 5.240241363896372917e+01 4.000000000000000000e+01
3.335914189305273503e+00 1.882373725214796290e+00 2.807964215565703192e+00 6.358256310933965150e-01 6.417112299465240710e+01 6.417112299465239289e+01 5.689549970592160122e+01 4.000000000000000000e+01
6.324555320336762598e+00 4.358898943540673976e+00 4.690415759823430619e+00 8.530991280354246475e-01 5.779040404040403445e+01 5.858585858585858119e+01 5.380790512895514155e+01 4.000000000000000000e+01
3.346195160597230434e+00 1.487499547306980086e+00 3.111728544235534244e+00 9.454437941914352050e-01 4.880050505050505905e+01 3.838383838383838764e+01 4.147134250948773371e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.472733357534688148e+00 3.499803178447273400e+00 8.783785760365987461e-01 6.216836734693879407e+01 6.377551020408164817e+01 5.495571361567215263e+01 4.000000000000000000e+01
3.617704769439423096e+00 1.221777610788558954e+00 3.765072423073746233e+00 8.662270828522602439e-01 5.435185185185185475e+01 5.661375661375662105e+01 4.981304016651895239e+01 4.000000000000000000e+01
3.586363173595479736e+00 2.331780377022985462e+00 3.245591815380401979e+00 8.611817991272878725e-01 6.131313131313130782e+01 6.767676767676768179e+01 5.717358689619545231e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.133295158459119545e+00 3.116332049238924373e+00 8.024261049192101813e-01 6.434210526315789025e+01 7.315789473684210975e+01 5.806405958691006219e+01 4.000000000000000000e+01
6.324555320336764375e+00 4.898979485566353098e+00 4.663689526544407826e+00 8.865975730206356875e-01 5.530423280423280374e+01 5.132275132275130858e+01 5.196709295862071087e+01 4.000000000000000000e+01
3.552343858581806124e+00 2.064715725358309051e+00 3.410684436826692423e+00 7.733962733760868513e-01 6.037500000000000000e+01 6.450000000000000000e+01 5.521289992719688655e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.907167413928592348e+00 3.269141255718828187e+00 6.659499763268662553e-01 6.651041666666667140e+01 7.135416666666667140e+01 6.054578517325850129e+01 4.000000000000000000e+01
