3.346195160597230434e+00 1.697266976849926001e+00 3.928052804970631584e+00 5.297290600277433370e-01 4.120980331499028182e+01 5.053269456616428812e+01 4.000000000000000000e+01
3.515112659837269060e+00 1.810341636517549757e+00 4.701400381705072462e+00 6.975785193325240163e-01 6.655346717140349710e+01 8.021683884931012187e+01 4.000000000000000000e+01
3.586363173595479736e+00 2.188095506837739013e+00 3.644341069833923363e+00 7.570077293782341288e-01 7.700379149731490713e+01 8.846218098677579178e+01 4.000000000000000000e+01
3.586363173595479736e+00 1.985558789221687936e+00 3.572525313971593786e+00 6.053090015498918675e-01 6.019672111886946908e+01 7.515618458479018216e+01 4.000000000000000000e+01
3.335914189305273503e+00 1.942478228074271396e+00 3.482171911263741038e+00 6.594678278291000728e-01 6.783312544551431245e+01 8.529488666257820739e+01 4.000000000000000000e+01
3.335914189305273503e+00 1.422482856130587781e+00 5.731198016930999728e+00 7.348370052152866094e-01 4.473350542036077115e+01 5.296298377228432486e+01 4.000000000000000000e+01
3.375437903527044092e+00 2.014447069796560630e+00 3.243769006720190973e+00 5.858283421354194553e-01 5.072657839605789576e+01 6.125337870670824714e+01 4.000000000000000000e+01
3.586363173595479736e+00 1.501297797277329149e+00 3.406295009483116587e+00 5.356128975391397651e-01 4.555453461899707435e+01 5.470570932787577334e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.881647660489012885e+00 3.298479754670627262e+00 6.067537015732502592e-01 5.685920878026644232e+01 7.003390260256671240e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.369279971906459892e+00 5.446640229727868210e+00 6.933608294941111527e-01 6.531280604188012262e+01 7.363005963417244004e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.957876901619428844e+00 6.000294926990239475e+00 6.704715672083189082e-01 5.160589673026733948e+01 5.939473331535743483e+01 4.000000000000000000e+01
3.552343858581806124e+00 2.139223532174066911e+00 4.687442055651796835e+00 6.375923571759122277e-01 6.018995305378366822e+01 7.640051502781034287e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.134577694504259160e+00 3.454873567396969491e+00 6.212058885721287727e-01 6.501503188589143178e+01 7.563789240446475048e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.085189373006324676e+00 3.303905794249001548e+00 6.387826959576525798e-01 7.562972778294945897e+01 8.939851187209113448e+01 4.000000000000000000e+01
3.501871511350209687e+00 2.236302000539929224e+00 4.120229564528342436e+00 6.228298036958586081e-01 6.591165682356933075e+01 7.946504381194613131e+01 4.000000000000000000e+01
3.552343858581806124e+00 1.527449944593032294e+00 5.302360244497808850e+00 6.168680712343158623e-01 5.932781945652273947e+01 7.284507606762517185e+01 4.000000000000000000e+01
6.324555320336764375e+00 3.839605085632523007e+00 8.624149612319680358e+00 6.538081810030790253e-01 5.908540155907429181e+01 7.908884206922125770e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.821657804557158533e+00 5.087383888120371900e+00 5.449654173551802261e-01 5.071485448001626395e+01 6.175154672974443315e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.743400498438774981e+00 3.939829297758450810e+00 5.279815505290207378e-01 5.612158267249350985e+01 7.920135443076671322e+01 4.000000000000000000e+01
3.617704769439423096e+00 2.026073829310158558e+00 3.956822171652233600e+00 6.367321929640745726e-01 6.179844109257533091e+01 7.172131687799225119e+01 4.000000000000000000e+01
3.314454017339988567e+00 1.597407542220123489e+00 3.757739173771029062e+00 7.467816420996655769e-01 4.476154550048114800e+01 5.880078556598086692e+01 4.000000000000000000e+01
3.300951334040937990e+00 2.152065513899098725e+00 2.861606126570908515e+00 5.795741775645117944e-01 6.184069677889036853e+01 7.102922278249235433e+01 4.000000000000000000e+01
3.515112659837269060e+00 2.060532157975243361e+00 3.722067505586186709e+00 6.801373991192304347e-01 6.830159304943165921e+01 8.417919076227180142e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.595649655770976505e+00 4.403398609097305183e+00 6.385452273705950477e-01 5.536346878821313311e+01 7.403834688655084051e+01 4.000000000000000000e+01
2.501653311125224821e+00 1.100257149802133405e+00 3.027985746659492161e+00 6.428063906026834085e-01 5.050516393015109173e+01 5.837642866540900854e+01 4.000000000000000000e+01
6.324555320336762598e+00 5.426412696372408639e+00 9.363427698040993619e+00 7.919286788290590406e-01 8.135737643598460522e+01 9.095412658395980543e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.073710340731689250e+00 5.122158737369652215e+00 6.181236008778976387e-01 5.364588001265322248e+01 6.431810394528932306e+01 4.000000000000000000e+01
3.515112659837269060e+00 1.760248677180880517e+00 4.388917062858215701e+00 6.159780408447075306e-01 5.973962211182726634e+01 7.468823758427700454e+01 4.000000000000000000e+01
3.501871511350209687e+00 2.365951678893572385e+00 3.357535398215847344e+00 6.708230960039025526e-01 7.065906067514474387e+01 8.216879035557916211e+01 4.000000000000000000e+01
3.335914189305273503e+00 1.705717783206719185e+00 7.963698483309983089e+00 6.124420996976601694e-01 5.438137460561350878e+01 6.639371523818140020e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.017075185312956709e+00 5.110419009534418855e+00 6.892894440824213209e-01 5.889046206616990276e+01 7.377576167220837533e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.677336779481508389e+00 4.788677958433291693e+00 5.350450139086441181e-01 5.291984911671581671e+01 6.618254950266785386e+01 4.000000000000000000e+01
3.335914189305273503e+00 2.357969164256987327e+00 5.106598397292154701e+00 7.700216672891192493e-01 9.369417663866177293e+01 1.015940631596265433e+02 4.000000000000000000e+01
3.411189702003358359e+00 1.959165772517958981e+00 3.517460719482274456e+00 5.771123531672917029e-01 6.494224900666323208e+01 7.699213175839368262e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.975311052373462717e+00 5.577654767890842358e+00 7.104338979690306699e-01 5.344612322509479441e+01 6.826795961027362125e+01 4.000000000000000000e+01
3.501871511350209687e+00 2.258197062532142585e+00 3.854115894336259007e+00 5.683618943086586883e-01 5.862913844871156499e+01 7.180447971845370603e+01 4.000000000000000000e+01
3.586363173595479736e+00 2.145142220068033900e+00 3.919833453032524062e+00 6.812695932151673350e-01 6.928249138478825842e+01 8.294224454176918471e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.059762926147927331e+00 4.746859363857639735e+00 6.940240211736800058e-01 5.177220824246857234e+01 6.815810586324748499e+01 4.000000000000000000e+01
3.375437903527041428e+00 2.192345969500172576e+00 6.366262474583846753e+00 7.238070388463540006e-01 9.057869699447982725e+01 1.107237230495630911e+02 4.000000000000000000e+01
3.335914189305273503e+00 1.950478471024489568e+00 4.061928152766147271e+00 6.531313452592069080e-01 7.667047298515421971e+01 9.332553531221788035e+01 4.000000000000000000e+01
6.324555320336766151e+00 4.651292699200169523e+00 9.280656406685166004e+00 8.227339717305897082e-01 9.902344748491218240e+01 1.149097317091162580e+02 4.000000000000000000e+01
6.324555320336766151e+00 3.836113168052338374e+00 5.151069581629649008e+00 6.468762832712208199e-01 6.425836434927573748e+01 8.145625400542536454e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.062405967144296692e+00 4.388103697958228189e+00 5.965163741730246105e-01 7.097068363864053708e+01 8.652037598927216777e+01 4.000000000000000000e+01
3.427873620019257661e+00 1.750434159418799540e+00 3.885309477376326814e+00 6.574130347468898350e-01 7.419058430588475517e+01 8.710733469318756761e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.861118391141420636e+00 4.178577506574888467e+00 5.636748807821262419e-01 6.509289429083790424e+01 7.966316491836384728e+01 4.000000000000000000e+01
3.586363173595479736e+00 1.072726223509642418e+00 4.158500902373727826e+00 8.272925839606141141e-01 6.238612265836519555e+01 6.478596193990676966e+01 4.000000000000000000e+01
3.501871511350209687e+00 1.931835754617490908e+00 4.433097672435076575e+00 6.491905281396970206e-01 6.266119588337961233e+01 7.694394626551014937e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.077284908529129392e+00 3.611407465883858858e+00 6.052236345167429921e-01 7.688362111924507758e+01 8.801434793304103721e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.610119527673977258e+00 3.710347741640256825e+00 5.334173618442039633e-01 4.260870450328739878e+01 5.696336389508638121e+01 4.000000000000000000e+01
3.352229939440702022e+00 1.922677349486504372e+00 4.917531120488210838e+00 4.747658458010256544e-01 4.898378104819731504e+01 5.940993531884258516e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.933872858018833796e+00 5.194651093560543664e+00 8.375290322976330915e-01 8.240656354960788121e+01 9.444070880003920365e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.641259471843624418e+00 3.494050272875973473e+00 5.437798157793551912e-01 4.470559016429680810e+01 5.210476332836798008e+01 4.000000000000000000e+01
3.617704769439423096e+00 7.350820454434705553e-01 5.770169673142490296e+00 6.383225580228649720e-01 3.618570309149721709e+01 4.073651328806325012e+01 4.000000000000000000e+01
3.646778057984198629e+00 1.196898387016724685e+00 3.984549155148985111e+00 5.663640108866099254e-01 4.715869310594182195e+01 5.365982903521323522e+01 4.000000000000000000e+01
3.427873620019257661e+00 1.947333380262834979e+00 3.106649298550013150e+00 5.898802969382204164e-01 6.669810967749346275e+01 8.585228415464830221e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.007453417061898726e+00 4.891440641873353812e+00 6.801065918830955237e-01 7.627150456502343445e+01 9.737558880038181996e+01 4.000000000000000000e+01
6.324555320336764375e+00 4.589007688832611898e+00 1.194959841955760105e+01 5.902606548985174229e-01 7.094605495753113189e+01 8.732876436031298795e+01 4.000000000000000000e+01
6.324555320336762598e+00 4.021468591127669967e+00 9.850324012370808902e+00 7.397313066620212485e-01 7.277669190694854251e+01 8.456277853197593686e+01 4.000000000000000000e+01
3.314454017339988567e+00 1.535649423057456442e+00 3.861505556131076489e+00 7.585233857735739216e-01 4.568001627518869867e+01 5.133258246971044514e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.448642454102523569e+00 3.669512873822476262e+00 6.874848681352090374e-01 6.739329902032469022e+01 7.204801871245761902e+01 4.000000000000000000e+01
3.314454017339988567e+00 2.436511139342441012e+00 3.517942760323327978e+00 6.846463272116117826e-01 8.009520399888420172e+01 9.864873347190169284e+01 4.000000000000000000e+01
3.515112659837269060e+00 1.857199657338500787e+00 3.963436405389802353e+00 7.637906455667680117e-01 7.555860709546379894e+01 9.224394036121819340e+01 4.000000000000000000e+01
3.427873620019257661e+00 1.894011814308578456e+00 5.958015356574296817e+00 5.935863321507179879e-01 5.815985093972865627e+01 7.367010036090645997e+01 4.000000000000000000e+01
3.375437903527041428e+00 2.431545109526898507e+00 4.222626029299067163e+00 7.269233042600368178e-01 8.242226968246967544e+01 1.011034012742374983e+02 4.000000000000000000e+01
