3.617704769439423096e+00 1.196231198851315680e+00 3.516226977660588560e+00 8.526343521752680621e-01 6.082051282051281049e+01 5.948717948717947479e+01 7.547270895882783748e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.097724229134709351e+00 3.147965065505057058e+00 7.998707759197934974e-01 5.665404040404038710e+01 5.858585858585858119e+01 7.292232839082086571e+01 4.000000000000000000e+01
3.515112659837269060e+00 2.161069931609576500e+00 3.149013010353461706e+00 7.717634029117127481e-01 6.212500000000000000e+01 6.700000000000000000e+01 7.948902379321580725e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.508564651545021285e+00 3.538206253693738645e+00 7.265586366895959713e-01 6.064171122994650887e+01 6.417112299465239289e+01 7.708954326721740813e+01 4.000000000000000000e+01
3.375437903527041428e+00 2.071933214009506585e+00 3.259840989310071713e+00 7.355403764769070651e-01 6.449494949494952323e+01 6.616161616161616621e+01 8.214115803736740418e+01 4.000000000000000000e+01
3.646778057984198629e+00 1.885784843843074876e+00 3.661126872448098979e+00 8.186025080472885129e-01 5.529040404040403445e+01 5.176767676767676107e+01 7.017317788836609793e+01 4.000000000000000000e+01
3.314454017339988567e+00 2.034499688961303843e+00 2.931555920031592155e+00 6.424950400192117606e-01 6.732051282051283181e+01 7.282051282051281760e+01 8.451455242767323739e+01 4.000000000000000000e+01
3.586363173595479736e+00 1.123641959268821822e+00 3.434805852901704704e+00 8.945428779696058541e-01 6.572916666666667140e+01 6.614583333333334281e+01 8.007235038378352954e+01 4.000000000000000000e+01
6.324555320336762598e+00 4.358898943540665094e+00 4.801315609179152233e+00 8.182584608996446018e-01 6.006313131313130782e+01 6.085858585858585457e+01 7.727309404508315538e+01 4.000000000000000000e+01
3.411189702003358359e+00 2.010285013939999477e+00 3.073381280181087583e+00 8.886009410942360409e-01 5.098901098901097839e+01 4.945054945054945250e+01 6.505735281847915985e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.924849831977140768e+00 3.194652414491983450e+00 7.043899137097675567e-01 6.270053475935829113e+01 6.417112299465239289e+01 7.910145700770178223e+01 4.000000000000000000e+01
6.324555320336762598e+00 4.123105625617656145e+00 4.844645315737171387e+00 8.328004684175276395e-01 6.237500000000000000e+01 6.450000000000000000e+01 7.866911790962679163e+01 4.000000000000000000e+01
3.473953464439375249e+00 2.019153165553775331e+00 3.056872507940284756e+00 7.407945005396302518e-01 6.199494949494950902e+01 6.616161616161616621e+01 7.811113751565979157e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.396623134248801357e+00 3.320463976494105740e+00 8.790966858629949421e-01 6.885416666666667140e+01 6.614583333333334281e+01 8.483445606559457985e+01 4.000000000000000000e+01
3.552343858581806124e+00 1.901247126504097995e+00 3.116153362543820915e+00 8.178637165820183963e-01 5.574494949494949481e+01 5.404040404040403445e+01 7.101099223650503234e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.895547298399654634e+00 3.257514070329313949e+00 6.448224744159762878e-01 6.869791666666667140e+01 6.822916666666667140e+01 8.692551348030178815e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.921464705731441125e+00 3.215077135357644611e+00 7.042974284443500599e-01 5.931818181818180591e+01 5.828877005347592899e+01 7.468372227467192204e+01 4.000000000000000000e+01
3.279716080596871919e+00 2.269506338984087268e+00 3.041914012786657295e+00 8.036444223038812229e-01 5.828042328042328535e+01 5.661375661375662105e+01 7.500331049910799663e+01 4.000000000000000000e+01
3.501871511350209687e+00 1.574445329254107184e+00 3.624159758910254325e+00 8.013362830972500239e-01 5.588383838383839475e+01 4.949494949494949481e+01 6.955102227020593375e+01 4.000000000000000000e+01
6.324555320336766151e+00 3.741657386773931560e+00 5.284748946598262442e+00 8.330757907851947808e-01 5.652173913043477427e+01 6.032608695652172059e+01 7.224255761185462177e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.849265507988584023e+00 2.893023163703763778e+00 7.923012722277285036e-01 5.932051282051281049e+01 5.615384615384613909e+01 7.354553272476240977e+01 4.000000000000000000e+01
3.515112659837269060e+00 1.772915795064503586e+00 3.157905415400680038e+00 7.448686492851438468e-01 5.421052631578947967e+01 5.736842105263158231e+01 6.734543261408875026e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.372891094503249310e+00 3.011850056730284386e+00 7.854663395896503975e-01 6.197089947089947515e+01 6.613756613756613945e+01 7.975409606731717815e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.483265984976934959e+00 3.144522489030153967e+00 7.863298428862252054e-01 5.490641711229945798e+01 5.240641711229945798e+01 6.758130436131847318e+01 4.000000000000000000e+01
3.402564240911784665e+00 2.059325500406065768e+00 2.988706734402086784e+00 7.281485796506554919e-01 6.078877005347593609e+01 6.417112299465239289e+01 7.584425908626859325e+01 4.000000000000000000e+01
6.324555320336760822e+00 4.242640687119275000e+00 5.044248650140520596e+00 9.053718960714246533e-01 5.045977011494253617e+01 4.770114942528734758e+01 6.467908573785267379e+01 4.000000000000000000e+01
6.324555320336766151e+00 4.898979485566345993e+00 4.856267428111154416e+00 9.620911511439501629e-01 5.511494252873563227e+01 5.977011494252871415e+01 7.124342664061744301e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.204538552515093563e+00 2.938261185156050725e+00 8.519769505496663786e-01 5.800000000000000000e+01 5.950000000000000000e+01 7.251973375972200131e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.063228939498285008e+00 3.716250349637609141e+00 9.184749675535132107e-01 5.463383838383839475e+01 4.949494949494949481e+01 6.834238970789863288e+01 4.000000000000000000e+01
