2.449489742783179214e+00 1.190625805698259931e+00 3.495118730305551757e+00 8.105491565259324016e-01 9.034330873676361762e+01 9.133212172907113313e+01 6.638577277008208455e+01 6.000000000000000000e+00
3.126947816235936983e+00 1.264652421292157713e+00 4.903306628920501176e+00 6.697346260896672732e-01 4.361865681583411458e+01 3.825511370274523415e+01 3.834386245137633864e+01 3.100000000000000000e+01
4.228177557151115984e+00 2.646281829243803063e+00 5.398326193161772757e+00 7.105031893469081483e-01 4.997826550977542581e+01 4.850479444384230021e+01 4.575304560254463127e+01 7.700000000000000000e+01
4.392379903808730113e+00 2.402405110102257879e+00 5.875527661699154081e+00 6.040007472814642453e-01 6.167941544608406446e+01 6.547339667245483952e+01 5.290481056390476056e+01 9.000000000000000000e+01
3.908461220582650775e+00 2.068887115555140710e+00 4.438654474206141565e+00 6.554358403067506167e-01 5.448571824728983870e+01 4.699927267912048734e+01 4.771156985451771959e+01 5.500000000000000000e+01
3.702798127852994448e+00 2.141459514670982944e+00 2.921301836465660884e+00 6.101793593624126322e-01 4.779954557063103948e+01 4.612044996623021120e+01 3.922398206977816670e+01 4.700000000000000000e+01
3.119013610099961475e+00 1.428757854093776425e+00 4.237128374976609102e+00 5.391157558749510859e-01 5.567120562494990565e+01 5.189911880996854165e+01 4.520713920510829098e+01 8.900000000000000000e+01
3.144813186287978457e+00 1.856107909775638554e+00 3.397226216019962219e+00 5.788466999344324959e-01 7.023184562393984720e+01 7.841279293122477156e+01 5.814677660212262822e+01 8.700000000000000000e+01
3.252073973713928812e+00 1.536086004098439206e+00 4.129722226209898928e+00 6.883491534179712046e-01 4.912218709998503385e+01 4.330807617497988105e+01 3.955479602930061844e+01 9.900000000000000000e+01
3.690388361005466411e+00 1.461133462311852371e+00 4.626130029973680280e+00 4.106608192449848205e-01 5.527600936967323264e+01 5.443646156184895801e+01 4.534052877818326266e+01 4.400000000000000000e+01
4.169064766334099836e+00 2.712841670468604249e+00 5.329602803834542435e+00 7.630346159715378773e-01 4.996049997868074399e+01 4.379400903167304193e+01 4.186366160209218634e+01 7.200000000000000000e+01
5.385164807134508180e+00 4.950828347130387996e+00 8.544650852291889365e+00 8.706979764569308111e-01 6.179133472825372309e+01 7.187606309990810871e+01 5.351710054804452454e+01 2.900000000000000000e+01
3.820993419713977435e+00 2.480909390914795232e+00 3.868309905484019318e+00 6.776939210858016205e-01 5.737292349623398025e+01 5.753211468296995434e+01 5.089943067002624133e+01 5.800000000000000000e+01
3.118366874187849636e+00 1.552506921374434690e+00 3.633963578033771125e+00 6.151445727010639297e-01 4.778383034573726462e+01 4.163941002980669737e+01 4.032661663727419210e+01 9.100000000000000000e+01
3.067349373677114688e+00 1.625936250113656056e+00 3.930210992565556616e+00 5.445531943801273922e-01 5.139030499774864325e+01 5.055651329858935839e+01 4.488250950080586676e+01 9.600000000000000000e+01
3.411189702003358359e+00 1.775886778179478931e+00 5.682777642934725648e+00 5.314470019788750665e-01 5.669610364457394525e+01 6.570376927248287302e+01 5.005403742958591806e+01 4.000000000000000000e+01
3.022052376206249225e+00 1.476937801927528993e+00 3.314636654629578683e+00 5.010809632528865354e-01 5.489405315702056498e+01 5.351989556956765881e+01 4.605371395314946170e+01 7.600000000000000000e+01
4.401083101230334194e+00 2.807522190431560372e+00 5.769051510781397774e+00 6.600279093238186068e-01 4.605940822842757854e+01 4.727509988174248434e+01 4.126895844952224479e+01 8.400000000000000000e+01
3.470224068874455003e+00 1.916422647630924514e+00 4.348863893604964836e+00 5.368048127059830144e-01 5.643980358881227488e+01 5.430579496772021741e+01 4.537354067573019023e+01 3.700000000000000000e+01
4.121676719115582976e+00 2.298924499218979012e+00 3.500696142145407030e+00 6.485360934384426512e-01 5.560761937524446097e+01 5.875705587636664973e+01 4.912919463776738382e+01 6.800000000000000000e+01
2.977441048537720736e+00 1.724259652122250630e+00 2.864325594386831320e+00 6.043113055115222343e-01 5.373777899139613368e+01 5.303956442650912351e+01 4.438744179342738505e+01 7.800000000000000000e+01
4.175406433015758978e+00 2.490074291615028024e+00 3.676741768249900844e+00 6.141966021514891905e-01 5.249229303063469843e+01 5.279599097761165183e+01 4.643131599296439305e+01 7.100000000000000000e+01
2.945130959120023650e+00 1.868271896245594421e+00 3.371283462165981959e+00 6.050826570146962124e-01 6.289431107715866176e+01 6.551480932421662828e+01 5.268130924248016811e+01 7.600000000000000000e+01
4.090260730254291488e+00 1.510979676953142059e+00 6.784201773183155204e+00 6.864052036566584691e-01 5.023535712311617374e+01 4.539403259577169791e+01 4.434625356886382264e+01 6.400000000000000000e+01
3.604722086812246484e+00 1.423758308818602547e+00 6.439014457018109816e+00 7.011613544283636923e-01 5.639529938512899321e+01 6.237669571716501338e+01 5.269527765618249049e+01 4.200000000000000000e+01
4.126515718585547887e+00 1.907979709331087292e+00 5.131358035270920048e+00 7.043103510701946846e-01 4.408149338644479798e+01 4.151441285604638409e+01 3.682539304340937747e+01 7.100000000000000000e+01
4.647986127111733978e+00 2.938343189725509674e+00 5.699717269429117827e+00 7.483564077949458326e-01 4.570286547202645266e+01 3.617799429015909141e+01 4.143227577043671062e+01 9.800000000000000000e+01
3.792868003362185991e+00 2.570282902846232620e+00 5.805482696428168055e+00 6.612688791226314367e-01 5.247784882317907318e+01 5.791279090797645068e+01 4.576997389568479946e+01 5.900000000000000000e+01
4.384438695471626346e+00 2.743381433486668186e+00 3.582312513046360003e+00 6.414141357144766964e-01 4.553854542549153450e+01 4.080091265102744558e+01 4.210021212037477767e+01 7.700000000000000000e+01
4.294866136592513151e+00 2.581306112377417250e+00 5.801590602930047247e+00 6.587832485241202907e-01 4.815162700242730409e+01 3.984500943651701022e+01 4.263000188140519953e+01 7.800000000000000000e+01
2.921503860960397603e+00 1.074625805364435527e+00 4.319835373702668235e+00 5.406142274571071882e-01 6.091071482936851567e+01 5.925920417796231732e+01 5.116474935264589874e+01 7.300000000000000000e+01
4.420278940506728205e+00 2.583475069387853207e+00 4.413893493943543689e+00 5.861362050023191106e-01 5.041815797177321201e+01 4.850609949015683497e+01 4.546981661607230762e+01 9.400000000000000000e+01
4.139760512814482318e+00 2.236849372005214942e+00 6.887524758821810700e+00 7.019188787339368796e-01 4.630665571839968919e+01 4.626661272875021780e+01 4.178685382618341038e+01 7.300000000000000000e+01
2.880339466127439518e+00 1.505472195263499513e+00 3.689883649833266333e+00 6.366930821230906146e-01 4.967452357067433155e+01 4.557046805938235678e+01 4.421473470280168527e+01 6.800000000000000000e+01
3.187592862198447285e+00 1.946049858026227097e+00 3.400827607491234250e+00 6.850268001741306456e-01 5.777038393244252035e+01 6.029344183293294179e+01 5.235760537648479840e+01 9.500000000000000000e+01
