4.000000000000000000e+01 8.474237657983546557e-01
4.000000000000000000e+01 8.203519879221640165e-01
4.000000000000000000e+01 8.039731291697194138e-01
4.000000000000000000e+01 8.257606097245402399e-01
4.000000000000000000e+01 7.850013025770785635e-01
4.000000000000000000e+01 7.961609559313795881e-01
4.000000000000000000e+01 8.310072941069628349e-01
4.000000000000000000e+01 8.185350379537803533e-01
4.000000000000000000e+01 8.540987046448583753e-01
4.000000000000000000e+01 8.262274733399793680e-01
4.000000000000000000e+01 8.104925811924731383e-01
4.000000000000000000e+01 8.732774839993850957e-01
4.000000000000000000e+01 8.554708748011222719e-01
4.000000000000000000e+01 8.142306309563723810e-01
4.000000000000000000e+01 8.361281148447906597e-01
4.000000000000000000e+01 7.983241049403176914e-01
4.000000000000000000e+01 8.043194143151295439e-01
4.000000000000000000e+01 8.439832346336029190e-01
4.000000000000000000e+01 8.615955040854533786e-01
4.000000000000000000e+01 9.139263848673726542e-01
4.000000000000000000e+01 8.341246450561818904e-01
4.000000000000000000e+01 8.454959874327444558e-01
4.000000000000000000e+01 8.335205676498234073e-01
4.000000000000000000e+01 8.445277923991344471e-01
4.000000000000000000e+01 8.689055746228225852e-01
4.000000000000000000e+01 8.766039494267142684e-01
4.000000000000000000e+01 7.893326019875590571e-01
4.000000000000000000e+01 8.362797989493628847e-01
4.000000000000000000e+01 8.677586114596945732e-01
4.000000000000000000e+01 8.002206603413232200e-01
4.000000000000000000e+01 8.006165861542862139e-01
4.000000000000000000e+01 8.159569942464752756e-01
4.000000000000000000e+01 8.113992499595018559e-01
4.000000000000000000e+01 8.603316263797391450e-01
4.000000000000000000e+01 8.569220615262559404e-01
4.000000000000000000e+01 8.713590391337872054e-01
4.000000000000000000e+01 8.358501123687896994e-01
4.000000000000000000e+01 8.556478247332630627e-01
4.000000000000000000e+01 9.111731967891772976e-01
4.000000000000000000e+01 8.739865244584241744e-01
4.000000000000000000e+01 8.044377991321293164e-01
4.000000000000000000e+01 8.084671290654137366e-01
4.000000000000000000e+01 8.718118223537326683e-01
4.000000000000000000e+01 8.450351412342288482e-01
4.000000000000000000e+01 7.912204013359931398e-01
4.000000000000000000e+01 8.879668349016859308e-01
4.000000000000000000e+01 8.595698248230898564e-01
4.000000000000000000e+01 8.099284678162157469e-01
4.000000000000000000e+01 8.101455624033081504e-01
4.000000000000000000e+01 8.354792356966718181e-01
4.000000000000000000e+01 7.995752465445274959e-01
4.000000000000000000e+01 8.749324287292710167e-01
4.000000000000000000e+01 7.965445808967102082e-01
4.000000000000000000e+01 8.515756718804855518e-01
4.000000000000000000e+01 8.004041529932257593e-01
4.000000000000000000e+01 8.180002926308977962e-01
4.000000000000000000e+01 8.870290401663503133e-01
4.000000000000000000e+01 8.527231047360789296e-01
4.000000000000000000e+01 8.213203474857686537e-01
4.000000000000000000e+01 8.371052394778530914e-01
4.000000000000000000e+01 7.770468045529195233e-01
4.000000000000000000e+01 8.253372691207867540e-01
4.000000000000000000e+01 8.297182172927790589e-01
4.000000000000000000e+01 8.345509607765990712e-01
4.000000000000000000e+01 8.862224722128065890e-01
4.000000000000000000e+01 8.564391869688657843e-01
4.000000000000000000e+01 8.516339298301625060e-01
4.000000000000000000e+01 8.390011945231894419e-01
4.000000000000000000e+01 8.247314492964576971e-01
4.000000000000000000e+01 8.546013751248620061e-01
4.000000000000000000e+01 8.860588409914793573e-01
4.000000000000000000e+01 8.306344861825289971e-01
4.000000000000000000e+01 8.422477989185461755e-01
4.000000000000000000e+01 7.937662161471592537e-01
4.000000000000000000e+01 7.896813571170122614e-01
4.000000000000000000e+01 8.200699923167477090e-01
4.000000000000000000e+01 8.155246287399848804e-01
4.000000000000000000e+01 8.047237279664052334e-01
4.000000000000000000e+01 8.654260032131542157e-01
4.000000000000000000e+01 7.919705890504359358e-01
4.000000000000000000e+01 8.007781780366662883e-01
4.000000000000000000e+01 8.160345953405206965e-01
4.000000000000000000e+01 7.911631170355757359e-01
4.000000000000000000e+01 8.497603184312907398e-01
4.000000000000000000e+01 8.653897721309365965e-01
4.000000000000000000e+01 8.146232565658308999e-01
4.000000000000000000e+01 8.593467013399728183e-01
4.000000000000000000e+01 8.428884048185327771e-01
4.000000000000000000e+01 8.057825360544192961e-01
4.000000000000000000e+01 8.466287452419178905e-01
4.000000000000000000e+01 8.427199528478716006e-01
4.000000000000000000e+01 8.766586547427074327e-01
4.000000000000000000e+01 8.324284586461708768e-01
4.000000000000000000e+01 8.356325505974987466e-01
4.000000000000000000e+01 8.561081689056104782e-01
4.000000000000000000e+01 8.040196466125798525e-01
4.000000000000000000e+01 8.077165077503810631e-01
4.000000000000000000e+01 7.887967165650232593e-01
4.000000000000000000e+01 8.640280891741920488e-01
4.000000000000000000e+01 8.130584016348594290e-01
4.000000000000000000e+01 8.396392489526731673e-01
4.000000000000000000e+01 8.015734805746683733e-01
4.000000000000000000e+01 8.225854572156106048e-01
4.000000000000000000e+01 8.591887446241146531e-01
4.000000000000000000e+01 8.245672768186440571e-01
4.000000000000000000e+01 8.259262735664160138e-01
4.000000000000000000e+01 8.404214491589929725e-01
4.000000000000000000e+01 8.331965229314320931e-01
4.000000000000000000e+01 8.496596991526158549e-01
4.000000000000000000e+01 7.882248922804376834e-01
4.000000000000000000e+01 8.300418968370315564e-01
4.000000000000000000e+01 8.713228480545321952e-01
4.000000000000000000e+01 8.206566042023326624e-01
4.000000000000000000e+01 8.178703748870482793e-01
4.000000000000000000e+01 8.127915393681464096e-01
4.000000000000000000e+01 7.926262075347318969e-01
4.000000000000000000e+01 8.440687013205828704e-01
4.000000000000000000e+01 8.046785237223167409e-01
4.000000000000000000e+01 7.839133575809900112e-01
4.000000000000000000e+01 7.751692735049315885e-01
4.000000000000000000e+01 8.361796281576087120e-01
4.000000000000000000e+01 8.109316044711387672e-01
4.000000000000000000e+01 8.053821464779495898e-01
4.000000000000000000e+01 8.204490348476138895e-01
4.000000000000000000e+01 8.427039202829049724e-01
4.000000000000000000e+01 8.425533007721804912e-01
4.000000000000000000e+01 8.919021991873946620e-01
4.000000000000000000e+01 8.194413699877752810e-01
4.000000000000000000e+01 8.168196617621131805e-01
4.000000000000000000e+01 7.906848466344051918e-01
4.000000000000000000e+01 8.658794651048118407e-01
4.000000000000000000e+01 7.879911426280287179e-01
4.000000000000000000e+01 8.342259034077723623e-01
4.000000000000000000e+01 8.509492162114402625e-01
4.000000000000000000e+01 8.026519143050936389e-01
4.000000000000000000e+01 8.141851873641458015e-01
4.000000000000000000e+01 8.183690007941941680e-01
4.000000000000000000e+01 7.997302358628549657e-01
4.000000000000000000e+01 8.862861565805860709e-01
4.000000000000000000e+01 8.337811073343454060e-01
4.000000000000000000e+01 8.451690378733264231e-01
4.000000000000000000e+01 8.468595632576018106e-01
4.000000000000000000e+01 8.012936127974327194e-01
4.000000000000000000e+01 8.484559913809134324e-01
4.000000000000000000e+01 7.757434309241258985e-01
4.000000000000000000e+01 8.596250674743086684e-01
4.000000000000000000e+01 7.978483861913155950e-01
4.000000000000000000e+01 9.487429384317462855e-01
4.000000000000000000e+01 7.841729640116827937e-01
4.000000000000000000e+01 8.269630328164252475e-01
4.000000000000000000e+01 8.578136788496699694e-01
4.000000000000000000e+01 9.091380309898203782e-01
4.000000000000000000e+01 8.404844071514350201e-01
4.000000000000000000e+01 8.253438172420787255e-01
4.000000000000000000e+01 8.368905447714970469e-01
4.000000000000000000e+01 8.803471383623305835e-01
4.000000000000000000e+01 8.471663167438431286e-01
4.000000000000000000e+01 8.428771980500070482e-01
4.000000000000000000e+01 8.966580011052405208e-01
4.000000000000000000e+01 8.324365091980567843e-01
4.000000000000000000e+01 8.492427297387207252e-01
4.000000000000000000e+01 8.724375857142181445e-01
4.000000000000000000e+01 8.299057860854703872e-01
4.000000000000000000e+01 8.662289839387260493e-01
4.000000000000000000e+01 8.418635876100110105e-01
4.000000000000000000e+01 8.387139109332604203e-01
4.000000000000000000e+01 8.523192077986629922e-01
4.000000000000000000e+01 8.268385203096613179e-01
4.000000000000000000e+01 8.757497489875156749e-01
4.000000000000000000e+01 8.650349581899786644e-01
4.000000000000000000e+01 8.141979715486037383e-01
4.000000000000000000e+01 8.190966141647957333e-01
4.000000000000000000e+01 8.443131597962972856e-01
4.000000000000000000e+01 8.263182076848135660e-01
4.000000000000000000e+01 8.665523710228918430e-01
4.000000000000000000e+01 9.089447827655859902e-01
4.000000000000000000e+01 8.678426120392553900e-01
4.000000000000000000e+01 8.271898496082527030e-01
4.000000000000000000e+01 8.578549336387230051e-01
4.000000000000000000e+01 8.113377882704524424e-01
4.000000000000000000e+01 8.274704204990890322e-01
4.000000000000000000e+01 8.048950320909469269e-01
4.000000000000000000e+01 9.007322185742020482e-01
4.000000000000000000e+01 8.008749000254463679e-01
4.000000000000000000e+01 8.087852627731916266e-01
4.000000000000000000e+01 8.210268498796204906e-01
4.000000000000000000e+01 8.307108758856864839e-01
4.000000000000000000e+01 8.356452141427768154e-01
4.000000000000000000e+01 8.385973429796996781e-01
4.000000000000000000e+01 8.458832632661189566e-01
4.000000000000000000e+01 8.286405284841605878e-01
4.000000000000000000e+01 8.008196831556728679e-01
4.000000000000000000e+01 8.630547986872662003e-01
4.000000000000000000e+01 8.128458002200004140e-01
4.000000000000000000e+01 8.384368897715395175e-01
4.000000000000000000e+01 7.937700750640435121e-01
4.000000000000000000e+01 8.976523364646322722e-01
4.000000000000000000e+01 8.027884990987996794e-01
4.000000000000000000e+01 8.104351318010362126e-01
4.000000000000000000e+01 7.680857935073208687e-01
