1.120000000000000000e+02 1.588352466877365998e+02 1.086901425240787944e+02
1.080000000000000000e+02 1.525564373074122670e+02 1.026153767679679305e+02
7.700000000000000000e+01 1.131390448950577508e+02 7.704644391283231641e+01
4.900000000000000000e+01 9.833591633282210864e+01 6.908026038962539417e+01
6.000000000000000000e+01 7.408077878377042680e+01 5.282548916228559932e+01
4.600000000000000000e+01 6.222986843292741810e+01 4.419974387839307894e+01
2.800000000000000000e+01 7.827840140978595684e+01 5.458168018244364816e+01
6.100000000000000000e+01 6.570560789996065409e+01 4.634392776845766804e+01
3.000000000000000000e+01 7.167915646251786654e+01 5.030751263800761564e+01
4.700000000000000000e+01 6.736485086263775202e+01 4.914973721142071383e+01
7.000000000000000000e+00 3.974256212992429482e+01 3.165308233756290690e+01
4.000000000000000000e+00 2.061858913670601368e+01 1.729529682094010568e+01
2.400000000000000000e+01 5.749711909520947728e+01 4.134134480665514388e+01
1.440000000000000000e+02 1.701566589747201590e+02 1.178599333164152512e+02
9.000000000000000000e+00 2.709490166052324867e+01 2.060682705589669794e+01
7.200000000000000000e+01 1.449245922832382405e+02 1.024461140914251303e+02
1.150000000000000000e+02 1.202721034296215947e+02 8.309471757838157657e+01
9.700000000000000000e+01 1.255479593614192595e+02 8.714106373149348883e+01
1.490000000000000000e+02 1.315513297743446799e+02 9.123790107394577831e+01
1.180000000000000000e+02 1.572909683664792340e+02 1.070704972476307688e+02
2.200000000000000000e+01 6.110793058168302849e+01 4.408842318928045501e+01
1.400000000000000000e+01 3.387791913815774336e+01 2.536282491905043202e+01
1.040000000000000000e+02 1.124713047329406379e+02 8.018933848438170742e+01
8.800000000000000000e+01 1.475347138927855326e+02 1.042761897460537597e+02
1.600000000000000000e+01 3.746413386950820978e+01 2.808850448147051893e+01
7.100000000000000000e+01 1.065771366389870423e+02 7.419694411864348638e+01
1.100000000000000000e+02 1.053800348077759423e+02 7.274541088869709426e+01
1.400000000000000000e+02 1.869854549667018659e+02 1.244535842223598792e+02
2.000000000000000000e+01 4.951652136790564640e+01 3.731539406550945159e+01
5.300000000000000000e+01 9.334538003172283993e+01 6.504903704951021837e+01
1.280000000000000000e+02 1.078398965278609296e+02 7.531555679315553675e+01
1.300000000000000000e+02 1.088709275476054330e+02 7.641194869722643546e+01
8.000000000000000000e+00 2.472870824098061959e+01 1.828146622272928212e+01
1.230000000000000000e+02 1.590638151281741557e+02 1.100596007849477616e+02
6.900000000000000000e+01 1.135869539854615766e+02 7.981715907076764438e+01
7.200000000000000000e+01 7.385050601810428361e+01 5.144552024434752013e+01
9.600000000000000000e+01 1.344401676151658478e+02 9.433808565717110639e+01
8.600000000000000000e+01 7.356040166119949220e+01 5.284390749945214338e+01
8.200000000000000000e+01 1.485838194625883659e+02 1.045551447612437244e+02
1.500000000000000000e+01 3.982767944289113871e+01 2.929108828160651612e+01
7.400000000000000000e+01 9.764000841144944332e+01 6.828149817169027358e+01
2.500000000000000000e+01 4.572420371627330837e+01 3.236292087497633929e+01
2.600000000000000000e+01 8.144518814969548259e+01 5.856787866804400267e+01
1.200000000000000000e+01 4.225466011653351472e+01 3.233265560646670878e+01
1.280000000000000000e+02 1.219374993908255931e+02 8.614380497377689494e+01
9.200000000000000000e+01 1.211721507874119084e+02 8.437284298997407461e+01
1.600000000000000000e+01 6.774987400789635217e+01 5.005351136920445754e+01
1.060000000000000000e+02 1.901382668328115813e+02 1.279307607765523898e+02
1.380000000000000000e+02 1.769725712322818936e+02 1.219391101133949462e+02
9.400000000000000000e+01 7.776492530721549201e+01 5.387205433218728956e+01
4.600000000000000000e+01 8.554394443658610214e+01 5.967614074108143996e+01
6.700000000000000000e+01 7.777302172474702502e+01 5.569202331518821580e+01
5.500000000000000000e+01 8.305647252689344384e+01 5.818448052092303158e+01
1.350000000000000000e+02 2.070565826226631998e+02 1.425710166428027890e+02
1.050000000000000000e+02 1.158518719539369926e+02 8.075038176435201365e+01
2.800000000000000000e+01 7.012538551743681126e+01 5.201733252604075375e+01
3.800000000000000000e+01 9.880776301351754398e+01 6.759700427004341350e+01
8.900000000000000000e+01 9.383949098944644618e+01 6.594382377630620340e+01
1.470000000000000000e+02 1.733240190664471925e+02 1.200120285112882641e+02
1.430000000000000000e+02 1.532050857982059711e+02 1.074116697479770295e+02
1.360000000000000000e+02 1.439438396048007007e+02 9.780172875738101368e+01
2.200000000000000000e+01 6.192165852161782880e+01 4.717116477088934801e+01
8.300000000000000000e+01 1.054505559715835403e+02 7.440841757765352327e+01
4.200000000000000000e+01 5.651976757562911047e+01 4.123461551943699277e+01
7.100000000000000000e+01 1.531393192644596297e+02 1.038078629136650477e+02
4.100000000000000000e+01 6.890111378098025341e+01 4.845318802160470995e+01
1.090000000000000000e+02 1.479484169153016637e+02 1.015987241891793360e+02
1.320000000000000000e+02 1.493400546335155923e+02 1.032427139737436335e+02
8.000000000000000000e+00 2.278848904984708668e+01 1.732052523816123824e+01
1.460000000000000000e+02 1.223872212283991701e+02 8.616217185697568937e+01
1.220000000000000000e+02 1.249638351734358253e+02 8.622775865237643700e+01
1.220000000000000000e+02 1.737029662750345551e+02 1.195177140312499802e+02
1.200000000000000000e+01 5.071908609772247445e+01 3.643335894462285296e+01
1.400000000000000000e+02 1.464639199756430799e+02 9.959305379564652583e+01
2.800000000000000000e+01 6.001808151140076575e+01 4.255204357178447339e+01
5.000000000000000000e+01 8.652727603464808226e+01 6.241743982509910182e+01
5.900000000000000000e+01 8.841034658562374204e+01 6.070443147754008351e+01
9.000000000000000000e+00 3.376903520645034007e+01 2.559232075064047862e+01
1.190000000000000000e+02 1.378772089693659382e+02 9.611985354316725250e+01
7.500000000000000000e+01 8.002889136113437019e+01 5.718861854723842697e+01
1.390000000000000000e+02 1.540124517648719120e+02 1.058841138096281043e+02
6.300000000000000000e+01 7.544098908776645374e+01 5.374881686855853502e+01
6.900000000000000000e+01 1.222537377631855406e+02 8.589292110894108134e+01
1.410000000000000000e+02 1.337663241155427443e+02 9.127692823647345222e+01
5.400000000000000000e+01 7.650136186316905196e+01 5.328257080678910995e+01
7.400000000000000000e+01 1.376299099748749484e+02 9.482384749031940885e+01
5.100000000000000000e+01 8.391061378964357687e+01 5.901959394929068026e+01
1.140000000000000000e+02 1.516004756936373497e+02 1.040340331586823339e+02
3.000000000000000000e+00 2.745466945409450332e+01 2.423290235729780662e+01
1.000000000000000000e+02 6.748908944425650702e+01 4.737178666084000156e+01
