3.375437903527041428e+00 2.028248818377899276e+00 3.865220194083570426e+00 7.119748176374972592e-01 5.792328042328043125e+01 6.137566137566138735e+01 4.908556442369042827e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.001660449454772284e+00 3.826569576034747122e+00 6.320115499265372971e-01 6.354166666666667140e+01 6.822916666666667140e+01 5.212653256588751560e+01 4.000000000000000000e+01
3.443857242552258668e+00 1.677070295716691639e+00 3.879440233184598075e+00 7.183581214101721901e-01 6.621794871794871540e+01 6.871794871794871540e+01 5.323745143796924140e+01 4.000000000000000000e+01
3.375437903527044092e+00 2.013176623041764035e+00 3.893927697446324832e+00 6.325322177217049813e-01 6.369791666666667140e+01 6.510416666666667140e+01 5.259923050484963625e+01 4.000000000000000000e+01
3.501871511350209687e+00 1.788733401719940774e+00 4.288596719421820858e+00 5.546720269178843088e-01 7.121794871794871540e+01 7.641025641025640880e+01 5.590618251045733444e+01 4.000000000000000000e+01
3.411189702003358359e+00 1.895547298399654634e+00 4.166869038549060988e+00 5.836340737753424879e-01 7.015384615384616041e+01 7.615384615384616041e+01 5.585375321610909083e+01 4.000000000000000000e+01
3.552343858581806124e+00 1.925899902654524043e+00 4.118986756081982392e+00 6.193630051918070922e-01 6.947916666666667140e+01 7.760416666666667140e+01 5.773769428847336371e+01 4.000000000000000000e+01
3.346195160597230434e+00 1.665676872056108815e+00 3.838879360831922494e+00 6.252445437502950343e-01 6.182051282051282470e+01 5.948717948717947479e+01 5.060225580786063659e+01 4.000000000000000000e+01
3.552343858581806124e+00 2.231048536337767896e+00 3.997127637688650648e+00 6.955462428083487580e-01 6.350000000000000000e+01 7.200000000000000000e+01 5.423526774494851566e+01 4.000000000000000000e+01
3.501871511350209687e+00 2.035379869041061163e+00 3.738582305527422101e+00 6.887381029222348072e-01 5.560606060606062329e+01 4.949494949494949481e+01 4.594325495693524175e+01 4.000000000000000000e+01
3.375437903527041428e+00 2.088510992206866757e+00 3.281425626540831253e+00 6.704964812719970135e-01 5.946524064171123314e+01 5.828877005347592899e+01 4.819613637893210267e+01 4.000000000000000000e+01
3.515112659837269060e+00 1.905715043054125646e+00 4.627291734332507289e+00 7.475328236561631368e-01 5.687500000000001421e+01 5.572916666666665719e+01 4.966765690246504761e+01 4.000000000000000000e+01
3.443857242552258668e+00 2.097724229134709351e+00 4.065703964405432913e+00 7.161236868119099652e-01 5.530423280423281795e+01 5.185185185185186185e+01 4.731116041724197885e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.818154420715833997e+00 3.988259563859947843e+00 6.494167461936533048e-01 5.902406417112299408e+01 5.240641711229945798e+01 4.805920101166289271e+01 4.000000000000000000e+01
3.335914189305273503e+00 2.004499625248186145e+00 3.649271297511926804e+00 6.707946637177112370e-01 6.381578947368419819e+01 6.526315789473683537e+01 5.335817574996361401e+01 4.000000000000000000e+01
3.314454017339988567e+00 1.700757922812028200e+00 3.989930972065297787e+00 5.939876321671719861e-01 6.315384615384614619e+01 6.615384615384614619e+01 5.041723770430775176e+01 4.000000000000000000e+01
3.473953464439375249e+00 1.075985288632310910e+00 4.182957248428630592e+00 7.170017945506194090e-01 5.479166666666667140e+01 5.572916666666667140e+01 4.407000124268315489e+01 4.000000000000000000e+01
3.646778057984198629e+00 1.508892993092754597e+00 4.223079600782940979e+00 7.243204264539245818e-01 5.423280423280423435e+01 4.947089947089948225e+01 4.577157753965308729e+01 4.000000000000000000e+01
3.375437903527041428e+00 1.910546008699930409e+00 3.457162402630567399e+00 7.241642482385894919e-01 5.574494949494949481e+01 5.176767676767676107e+01 4.802959786031916423e+01 4.000000000000000000e+01
