HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"70586597","70587553","70814357",10.83,3209.8,14.6,54.95,54.9,"0",0.171,"1","2","7","7120558930","11","0","11",0.10252750715748,202.49999999995117,-106.222916666667,39.3145833333328
"70586597","70587553","70814357",10.83,3209.8,14.6,54.95,54.9,"0",0.171,"1","2","7","7120558930","12","0","12",0.10842006366736,224.99999999990229,-106.227083333334,39.3104166666661
"70586800","70587553","70814357",1.82,3209.6,5.7,14.62,14.6,"0",0.045,"1","3","8","7120558930","0","0","0",0.00000000000000,315.00000000007816,-106.212500000001,39.2999999999995
"70586800","70587553","70814357",1.82,3209.6,5.7,14.62,14.6,"0",0.045,"1","3","8","7120558930","1","0","1",0.01473139127473,292.50000000003911,-106.222916666667,39.3104166666661
"70586800","70587553","70814357",1.82,3209.6,5.7,14.62,14.6,"0",0.045,"1","3","8","7120558930","2","0","2",0.01889805794138,270.00000000000000,-106.227083333334,39.3104166666661
"70587201","70587772","70814357",3.73,3200.6,17.5,22.42,75.7,"0",0.261,"2","3","7","7120558840","0","0","0",0.00000000000000,225.00000000000000,-106.343750000001,39.3145833333328
"70587201","70587772","70814357",3.73,3200.6,17.5,22.42,75.7,"0",0.261,"2","3","7","7120558840","1","0","1",0.00589255650988,202.49999999999997,-106.347916666667,39.3104166666661
"70587201","70587772","70814357",3.73,3200.6,17.5,22.42,75.7,"0",0.261,"2","3","7","7120558840","2","0","2",0.01005922317653,202.49999999999997,-106.347916666667,39.3062499999995
"70587201","70587772","70814357",3.73,3200.6,17.5,22.42,75.7,"0",0.261,"2","3","7","7120558840","3","0","3",0.01595177968641,202.49999999999997,-106.352083333334,39.3020833333328
"70587201","70587772","70814357",3.73,3200.6,17.5,22.42,75.7,"0",0.261,"2","3","7","7120558840","4","0","4",0.02428511301977,157.50000000000000,-106.352083333334,39.2937499999995
"70587201","70587772","70814357",3.73,3200.6,17.5,22.42,75.7,"0",0.261,"2","3","7","7120558840","5","0","5",0.03607022603953,135.00000000000000,-106.343750000001,39.2854166666661
"70587202","70587772","70814357",7.54,3200.6,12.2,36.04,36.0,"0",0.120,"1","4","7","7120558840","0","0","0",0.00000000000000,225.00000000000000,-106.300000000001,39.3416666666661
"70587202","70587772","70814357",7.54,3200.6,12.2,36.04,36.0,"0",0.120,"1","4","7","7120558840","1","0","1",0.01473139127469,202.49999999999997,-106.310416666667,39.3312499999995
"70587202","70587772","70814357",7.54,3200.6,12.2,36.04,36.0,"0",0.120,"1","4","7","7120558840","2","0","2",0.01889805794139,202.50000000002439,-106.310416666667,39.3270833333328
"70587202","70587772","70814357",7.54,3200.6,12.2,36.04,36.0,"0",0.120,"1","4","7","7120558840","3","0","3",0.05425339700068,202.50000000002439,-106.335416666667,39.3020833333328
"70587202","70587772","70814357",7.54,3200.6,12.2,36.04,36.0,"0",0.120,"1","4","7","7120558840","4","0","4",0.06258673033403,202.50000000004883,-106.335416666667,39.2937499999995
