1.588352466877365998e+02 4.658828536501943951e+00 2.710991392573498082e+00 4.027235992473521264e+00 2.198059726274342207e+00 2.800000000000000000e+01 1.770852017937219713e+01 1.862500000000000000e+01 1.639862297038368411e+02 1.008597602943562208e+02 1.086901425240787944e+02 2.200000000000000000e+01 7.964285714285714413e+00 1.759443993626732317e+00 1.120000000000000000e+02
1.525564373074122670e+02 3.309162757266211230e+00 1.945093181731411214e+00 2.977572857608742130e+00 2.456265378140378264e+00 3.900000000000000000e+01 2.259069767441860321e+01 2.348148148148148096e+01 1.701201241675664448e+02 9.913512334940737958e+01 1.026153767679679305e+02 1.400000000000000000e+01 5.512820512820512775e+00 1.694759379382969611e+00 1.080000000000000000e+02
1.131390448950577508e+02 4.228177557151115984e+00 2.329385817539058934e+00 3.861777844375749780e+00 3.194420863987927017e+00 2.800000000000000000e+01 1.584967320261437962e+01 1.674025974025974151e+01 1.325555444848812101e+02 7.197389494417701883e+01 7.704644391283231641e+01 1.200000000000000000e+01 5.464285714285714413e+00 1.936394559904369039e+00 7.700000000000000000e+01
9.833591633282210864e+01 3.875700059961416866e+00 1.768826615357137699e+00 3.493481402942296921e+00 2.489898989898990056e+00 2.400000000000000000e+01 1.279381443298969145e+01 1.365306122448979664e+01 1.276791711910279048e+02 6.386212027594396545e+01 6.908026038962539417e+01 8.000000000000000000e+00 4.041666666666666963e+00 1.405834684665680845e+00 4.900000000000000000e+01
7.408077878377042680e+01 3.984245155169844566e+00 2.068061941352686173e+00 3.523459179744088843e+00 2.965986394557822869e+00 2.200000000000000000e+01 1.289915966386554658e+01 1.378333333333333321e+01 9.192470848743377587e+01 4.758405707001882234e+01 5.282548916228559932e+01 1.000000000000000000e+01 5.409090909090909172e+00 1.647811535333333133e+00 6.000000000000000000e+01
6.222986843292741810e+01 3.678985088744505916e+00 2.037953695236438989e+00 3.030529509395981869e+00 2.439682539682539897e+00 1.500000000000000000e+01 9.109890109890109500e+00 1.000000000000000000e+01 6.800337017848288212e+01 3.802089700752424051e+01 4.419974387839307894e+01 1.200000000000000000e+01 6.066666666666666430e+00 1.372185014295479233e+00 4.600000000000000000e+01
7.827840140978595684e+01 3.080024803083043494e+00 2.047805071829125190e+00 2.874438034492422300e+00 3.550000000000000266e+00 1.900000000000000000e+01 1.074545454545454604e+01 1.153571428571428648e+01 1.150023082430091961e+02 5.372223452374417008e+01 5.458168018244364816e+01 6.000000000000000000e+00 2.894736842105263275e+00 1.240277208877066828e+00 2.800000000000000000e+01
6.570560789996065409e+01 3.917437508547000125e+00 1.663313524561338408e+00 3.709720049159872524e+00 1.806923076923077076e+00 1.600000000000000000e+01 9.826446280991735449e+00 1.073770491803278659e+01 9.188472476702229130e+01 4.140101182879973152e+01 4.634392776845766804e+01 1.400000000000000000e+01 7.562500000000000000e+00 1.416873328637274110e+00 6.100000000000000000e+01
7.167915646251786654e+01 5.477225575051663853e+00 3.144321111412090808e+00 4.422166387140531008e+00 1.555555555555555358e+00 1.600000000000000000e+01 8.559322033898304483e+00 9.400000000000000355e+00 8.037680227459181026e+01 4.440834727978253227e+01 5.030751263800761564e+01 6.000000000000000000e+00 3.687500000000000000e+00 1.524596508187200605e+00 3.000000000000000000e+01
6.736485086263775202e+01 3.580281973812205809e+00 1.557049574882028331e+00 3.428017441130252863e+00 2.124567474048443039e+00 1.900000000000000000e+01 1.013978494623655990e+01 1.102127659574468055e+01 8.940910016223985224e+01 4.142657538572758824e+01 4.914973721142071383e+01 1.200000000000000000e+01 4.894736842105262831e+00 1.553252647219341753e+00 4.700000000000000000e+01
3.974256212992429482e+01 2.645751311064591160e+00 1.870168716210853788e+00 2.449489742783177437e+00 6.000000000000000000e+00 6.000000000000000000e+00 3.923076923076922906e+00 4.571428571428571175e+00 3.766731994303420095e+01 2.305057793684833456e+01 3.165308233756290690e+01 4.000000000000000000e+00 2.166666666666666519e+00 1.000000000000000000e+00 7.000000000000000000e+00
2.061858913670601368e+01 2.000000000000000888e+00 1.058910827072068628e+00 1.999999999999999334e+00 nan 3.000000000000000000e+00 2.428571428571428381e+00 3.000000000000000000e+00 2.295303525452681015e+01 1.147652433117338866e+01 1.729529682094010568e+01 4.000000000000000000e+00 2.333333333333333481e+00 1.132873069140363453e+00 4.000000000000000000e+00
5.749711909520947728e+01 4.898979485566353986e+00 2.740631257766429574e+00 4.213074886588178636e+00 1.615384615384615419e+00 1.300000000000000000e+01 8.021276595744680549e+00 8.833333333333333925e+00 6.335673933166392402e+01 3.596869725747022528e+01 4.134134480665514388e+01 6.000000000000000000e+00 3.615384615384615419e+00 1.405235443627036895e+00 2.400000000000000000e+01
1.701566589747201590e+02 3.565204915932007612e+00 1.596059401844703629e+00 3.537336158089041227e+00 2.408314955484767150e+00 4.300000000000000000e+01 2.046341463414634276e+01 2.138888888888888928e+01 2.355458027492507540e+02 1.114319880068018307e+02 1.178599333164152512e+02 1.600000000000000000e+01 6.674418604651163101e+00 1.502572326881459475e+00 1.440000000000000000e+02
2.709490166052324867e+01 3.000000000000001332e+00 1.590147128675295063e+00 2.645751311064590272e+00 0.000000000000000000e+00 5.000000000000000000e+00 3.588235294117647189e+00 4.333333333333333037e+00 2.881952192450619066e+01 1.531781013440825134e+01 2.060682705589669794e+01 6.000000000000000000e+00 3.399999999999999911e+00 1.156839016958577826e+00 9.000000000000000000e+00
1.449245922832382405e+02 4.117208642146836794e+00 3.018932445824193955e+00 3.422149399479413212e+00 2.780448717948717618e+00 2.900000000000000000e+01 1.519580419580419495e+01 1.608333333333333215e+01 1.897612941040651151e+02 9.495934036576117876e+01 1.024461140914251303e+02 1.000000000000000000e+01 4.931034482758620996e+00 1.221239729836814281e+00 7.200000000000000000e+01
1.202721034296215947e+02 3.217835354714595475e+00 1.547374064157342355e+00 3.369043941162687350e+00 1.188542976939203299e+00 2.800000000000000000e+01 1.438864628820960689e+01 1.532173913043478208e+01 1.539612469264802996e+02 7.658969330451506607e+01 8.309471757838157657e+01 2.200000000000000000e+01 8.178571428571428825e+00 1.739678256836381998e+00 1.150000000000000000e+02
1.255479593614192595e+02 3.238826796048297929e+00 1.794299173081209231e+00 2.961103981763036241e+00 2.221490683229813801e+00 3.600000000000000000e+01 2.063730569948186400e+01 2.152577319587629034e+01 1.531033712441222292e+02 8.436420415934549055e+01 8.714106373149348883e+01 1.400000000000000000e+01 5.361111111111110716e+00 1.477572479461801036e+00 9.700000000000000000e+01
1.315513297743446799e+02 3.506739359404932088e+00 1.591636620712456374e+00 3.313184694837107980e+00 1.402266221938352819e+00 3.400000000000000000e+01 1.710101010101010033e+01 1.804026845637583776e+01 2.071338054005340155e+02 8.683704314725046913e+01 9.123790107394577831e+01 1.400000000000000000e+01 8.735294117647057988e+00 1.357758288455380269e+00 1.490000000000000000e+02
1.572909683664792340e+02 4.914299293749052389e+00 2.674681054659868717e+00 4.043025001407150931e+00 2.429978632478632328e+00 3.400000000000000000e+01 1.882978723404255206e+01 1.974576271186440835e+01 2.033760517975636617e+02 1.015932677594790761e+02 1.070704972476307688e+02 1.600000000000000000e+01 6.911764705882353255e+00 1.638910353593871605e+00 1.180000000000000000e+02
6.110793058168302849e+01 2.865059256520582132e+00 1.972735597829621490e+00 2.505385347304883048e+00 inf 1.400000000000000000e+01 9.093023255813953654e+00 9.863636363636363313e+00 6.254503273884579784e+01 3.706469203165812587e+01 4.408842318928045501e+01 8.000000000000000000e+00 3.071428571428571619e+00 1.159365154897110672e+00 2.200000000000000000e+01
3.387791913815774336e+01 3.741657386773943994e+00 2.599016619784857429e+00 3.188521078284830779e+00 3.000000000000000000e+00 9.000000000000000000e+00 5.888888888888889284e+00 6.642857142857143238e+00 3.505580672615960225e+01 1.987578198342123770e+01 2.536282491905043202e+01 6.000000000000000000e+00 3.000000000000000000e+00 1.232913424999823482e+00 1.400000000000000000e+01
1.124713047329406379e+02 3.296244904345702498e+00 1.272041940102764057e+00 2.960279497861048270e+00 1.465501519756839066e+00 3.700000000000000000e+01 1.649758454106280325e+01 1.741346153846154010e+01 1.648707585071210815e+02 7.165653714953428732e+01 8.018933848438170742e+01 1.600000000000000000e+01 5.594594594594594739e+00 1.346561454920572221e+00 1.040000000000000000e+02
1.475347138927855326e+02 4.400994246252973419e+00 2.805280832517473399e+00 3.443965697975429840e+00 4.115050115050115309e+00 4.000000000000000000e+01 2.109142857142857252e+01 2.196590909090908994e+01 1.838400498849305222e+02 9.884094135296243167e+01 1.042761897460537597e+02 1.000000000000000000e+01 4.375000000000000000e+00 1.311460124953932382e+00 8.800000000000000000e+01
3.746413386950820978e+01 4.000000000000001776e+00 2.792283981291454165e+00 3.135814620371129013e+00 1.714285714285714191e+00 9.000000000000000000e+00 5.645161290322580960e+00 6.437500000000000000e+00 3.785099157421819882e+01 2.233024302024172769e+01 2.808850448147051893e+01 6.000000000000000000e+00 3.444444444444444642e+00 1.282385054712081640e+00 1.600000000000000000e+01
1.065771366389870423e+02 2.981198803533477548e+00 1.611956257266227599e+00 2.684971388183841956e+00 2.053303303303303462e+00 2.200000000000000000e+01 1.353900709219858101e+01 1.443661971830985991e+01 1.189793612754152292e+02 6.845254698307250862e+01 7.419694411864348638e+01 2.000000000000000000e+01 6.409090909090909172e+00 1.630707155965739341e+00 7.100000000000000000e+01
1.053800348077759423e+02 3.200974501964570784e+00 1.423272055599077879e+00 3.031419255935314361e+00 1.688801010600318619e+00 3.100000000000000000e+01 1.471689497716895012e+01 1.564545454545454461e+01 1.591085087179662025e+02 6.815943720862374278e+01 7.274541088869709426e+01 2.200000000000000000e+01 7.064516129032258007e+00 1.479035711442837631e+00 1.100000000000000000e+02
1.869854549667018659e+02 3.577086250872616002e+00 2.135434038545686697e+00 3.342343062585415137e+00 2.379185897435897257e+00 3.600000000000000000e+01 2.398924731182795611e+01 2.489999999999999858e+01 1.907305681091762040e+02 1.221714759369270382e+02 1.244535842223598792e+02 2.400000000000000000e+01 7.750000000000000000e+00 1.660281313820758609e+00 1.400000000000000000e+02
4.951652136790564640e+01 4.472135954999580498e+00 2.313000045009760530e+00 3.588175023601829494e+00 2.333333333333333037e+00 1.200000000000000000e+01 6.743589743589743613e+00 7.549999999999999822e+00 6.002977754259286769e+01 2.939323760850778910e+01 3.731539406550945159e+01 6.000000000000000000e+00 3.250000000000000000e+00 1.421294307471256291e+00 2.000000000000000000e+01
9.334538003172283993e+01 2.756001342978827928e+00 1.514804063994792838e+00 2.717349130720932315e+00 1.479966329966329930e+00 1.500000000000000000e+01 1.103809523809523796e+01 1.192452830188679158e+01 8.669417745767528061e+01 5.791675811691148112e+01 6.504903704951021837e+01 2.000000000000000000e+01 7.000000000000000000e+00 2.037514355189307125e+00 5.300000000000000000e+01
1.078398965278609296e+02 3.459800999755733741e+00 1.038680049928823346e+00 3.596934449059283168e+00 1.806253713606654987e+00 3.000000000000000000e+01 1.571372549019607767e+01 1.664843750000000000e+01 1.520545758190982895e+02 6.862915491493441777e+01 7.531555679315553675e+01 1.800000000000000000e+01 8.500000000000000000e+00 1.755115715392290276e+00 1.280000000000000000e+02
1.088709275476054330e+02 3.343587664913796775e+00 1.542473036474781845e+00 3.343626095197421932e+00 1.852819865319865311e+00 3.000000000000000000e+01 1.645945945945945965e+01 1.739230769230769269e+01 1.353538576089306389e+02 6.905031101420294704e+01 7.641194869722643546e+01 2.200000000000000000e+01 8.633333333333332860e+00 1.681921949110559478e+00 1.300000000000000000e+02
2.472870824098061959e+01 2.828427124746190735e+00 2.054561713596839923e+00 2.645751311064589828e+00 0.000000000000000000e+00 6.000000000000000000e+00 3.666666666666666519e+00 4.375000000000000000e+00 2.974416448666752189e+01 1.507828683638006240e+01 1.828146622272928212e+01 4.000000000000000000e+00 2.500000000000000000e+00 8.134142453832432507e-01 8.000000000000000000e+00
1.590638151281741557e+02 3.317293476340001490e+00 1.766134599860183840e+00 3.370777650380785584e+00 1.799420360690666243e+00 3.900000000000000000e+01 2.129387755102040813e+01 2.220325203252032509e+01 1.998470889315440502e+02 1.033675386765439157e+02 1.100596007849477616e+02 1.800000000000000000e+01 6.282051282051281937e+00 1.554984707823778844e+00 1.230000000000000000e+02
1.135869539854615766e+02 4.210702905719434064e+00 2.203263725846006604e+00 4.117672486545997934e+00 4.256916996047430679e+00 2.000000000000000000e+01 1.273722627737226354e+01 1.363768115942028913e+01 1.231120750209442178e+02 6.973178415247106443e+01 7.981715907076764438e+01 1.200000000000000000e+01 6.849999999999999645e+00 1.401051555898031209e+00 6.900000000000000000e+01
7.385050601810428361e+01 2.895846236466803170e+00 1.319556401701007742e+00 2.591732740726540030e+00 1.134776736055935320e+00 2.100000000000000000e+01 1.344755244755244838e+01 1.434722222222222143e+01 9.346158014337768805e+01 4.789377158481249097e+01 5.144552024434752013e+01 1.600000000000000000e+01 6.809523809523809312e+00 1.889225660232462856e+00 7.200000000000000000e+01
1.344401676151658478e+02 3.180709680400006345e+00 1.615223856392424828e+00 2.682133466638437103e+00 1.741891493439480909e+00 3.500000000000000000e+01 1.720942408376963328e+01 1.811458333333333215e+01 1.689632015167444479e+02 8.380567120631991429e+01 9.433808565717110639e+01 1.200000000000000000e+01 5.457142857142857295e+00 1.711726190862669528e+00 9.600000000000000000e+01
7.356040166119949220e+01 3.149880120083037305e+00 1.464958884968107666e+00 2.877336914344458485e+00 1.472476190476190272e+00 1.900000000000000000e+01 1.125730994152046804e+01 1.218604651162790731e+01 9.623580844301827142e+01 4.612519595479708556e+01 5.284390749945214338e+01 1.800000000000000000e+01 9.000000000000000000e+00 1.960261503640251313e+00 8.600000000000000000e+01
1.485838194625883659e+02 3.039224422686809035e+00 1.029891022153457403e+00 3.350699898690728595e+00 1.613103448275861940e+00 3.400000000000000000e+01 1.666871165644171882e+01 1.756097560975609895e+01 2.060707631095916383e+02 9.746217088856643329e+01 1.045551447612437244e+02 1.000000000000000000e+01 4.794117647058823373e+00 1.269846046774451676e+00 8.200000000000000000e+01
3.982767944289113871e+01 3.872983346207419242e+00 2.356285304104599465e+00 3.435112807463532203e+00 1.428571428571428603e+00 9.000000000000000000e+00 5.827586206896551602e+00 6.599999999999999645e+00 4.259825495267457285e+01 2.381058574044928022e+01 2.929108828160651612e+01 6.000000000000000000e+00 3.222222222222222321e+00 1.262363597410575133e+00 1.500000000000000000e+01
9.764000841144944332e+01 4.578988111034342445e+00 1.886258120189806986e+00 4.562099475533943682e+00 2.623703703703703649e+00 2.700000000000000000e+01 1.353061224489795933e+01 1.443243243243243157e+01 1.253447872224992778e+02 6.367938660685204866e+01 6.828149817169027358e+01 1.200000000000000000e+01 5.444444444444444642e+00 1.707060060145388025e+00 7.400000000000000000e+01
