0.000000000000000000e+00 3.672998519716001997e-01
1.000000000000000000e+00 6.888277258349277954e-01
2.000000000000000000e+00 3.236131225062804928e-01
3.000000000000000000e+00 6.785939645136783716e-01
4.000000000000000000e+00 8.810849164465361927e-01
5.000000000000000000e+00 9.984723195186754330e-01
6.000000000000000000e+00 9.984723195186754330e-01
7.000000000000000000e+00 8.810849164465361927e-01
8.000000000000000000e+00 9.984723195186754330e-01
9.000000000000000000e+00 9.984723195186754330e-01
1.000000000000000000e+01 -6.528940867134110926e-01
1.100000000000000000e+01 -8.810849164465361927e-01
1.200000000000000000e+01 -3.131919609871434695e-01
