1.401763041578963032e+00 3.335914189305272171e+00 1.350696462193852199e+00 4.093396890369358943e+00 1.068493150684931559e+00 6.132051282051282470e+01 5.615384615384613909e+01 6.645592181692198608e+01 4.000000000000000000e+01
1.263444438058080266e+00 3.515112659837269060e+00 2.271452128370952561e+00 3.774034990686832014e+00 3.964062499999999822e+00 5.729166666666667140e+01 5.572916666666665719e+01 6.598775610983538797e+01 4.000000000000000000e+01
1.461261221747495620e+00 3.411189702003358359e+00 1.825700122815100190e+00 3.942459609787656305e+00 2.764077669902912593e+00 6.296717171717173045e+01 6.338383838383838764e+01 6.817507636886159617e+01 4.000000000000000000e+01
1.238983882552621596e+00 3.411189702003358359e+00 1.750396258794107318e+00 3.523122062513593722e+00 1.941176470588235281e+00 5.029040404040403445e+01 4.267676767676767469e+01 5.643000294838160613e+01 4.000000000000000000e+01
1.419262208035642514e+00 3.443857242552258668e+00 1.867083985173483951e+00 3.400371617675647773e+00 1.713942307692307931e+00 6.010416666666667140e+01 5.572916666666667140e+01 6.404333963361852966e+01 4.000000000000000000e+01
1.348318966368841521e+00 3.552343858581805236e+00 1.951232399646887883e+00 3.746926024898348917e+00 2.789772727272727515e+00 5.661375661375662105e+01 5.899470899470900775e+01 6.378669440922671185e+01 4.000000000000000000e+01
1.597979059149980285e+00 2.540515226981210795e+00 1.194115792859861580e+00 3.024413270972710510e+00 1.029970760233918092e+00 6.906250000000000000e+01 7.447916666666667140e+01 7.014619750692340006e+01 4.000000000000000000e+01
1.255945910091622375e+00 3.515112659837269060e+00 1.929763420769190496e+00 4.118949138803406740e+00 2.328559738134206469e+00 5.697916666666667140e+01 5.781249999999999289e+01 6.703982424280502528e+01 4.000000000000000000e+01
1.365751663319337839e+00 3.586363173595479736e+00 2.285122578340342159e+00 4.042565467108385491e+00 3.301282051282051100e+00 6.637566137566138025e+01 7.089947089947091285e+01 7.435808947459536000e+01 4.000000000000000000e+01
1.498528358958031825e+00 3.473953464439372585e+00 1.874937858930227019e+00 3.964499598409121361e+00 2.062801932367149593e+00 6.532828282828283761e+01 7.171717171717173755e+01 7.143612320912441760e+01 4.000000000000000000e+01
