1.731415127213905780e+00 3.335914189305272171e+00 1.414861139767161324e+00 4.198166039405267114e+00 1.068493150684931559e+00 4.801847687374084472e+01 3.932419975992112882e+01 5.295943563860193137e+01 4.000000000000000000e+01
1.338363928627505972e+00 3.515112659837269060e+00 2.287665214379395184e+00 3.878502884429730013e+00 3.964062499999999822e+00 6.118191839183480596e+01 5.997163413377631969e+01 6.858578422093559368e+01 4.000000000000000000e+01
1.857423460592069420e+00 3.411189702003358359e+00 1.484853597342921772e+00 4.021709329611170780e+00 2.764077669902912593e+00 5.315403299501677736e+01 4.790676025969203522e+01 5.836964337045052531e+01 4.000000000000000000e+01
1.712502826101455655e+00 3.411189702003358359e+00 1.681038451336054340e+00 3.573731429805590665e+00 1.941176470588235281e+00 4.696443575184066788e+01 4.427073632609323539e+01 5.235207551200024767e+01 4.000000000000000000e+01
1.872680407961500704e+00 3.443857242552258668e+00 1.974505871044840211e+00 3.260656045691044724e+00 1.713942307692307931e+00 6.282543390844224973e+01 6.337189047702239009e+01 6.782476848674082248e+01 4.000000000000000000e+01
1.681087277536550628e+00 3.552343858581805236e+00 1.831201586848536733e+00 3.905674658913663055e+00 2.789772727272727515e+00 6.179590666231656826e+01 6.314250798608049564e+01 6.459080409163576064e+01 4.000000000000000000e+01
1.429053097877798884e+00 2.540515226981210795e+00 9.541815955777213087e-01 3.045392911974360128e+00 1.029970760233918092e+00 4.546111191842302190e+01 4.146343203061974236e+01 5.082298338621685474e+01 4.000000000000000000e+01
1.123531533125097237e+00 3.515112659837269060e+00 2.195404202135629035e+00 4.196145571628835391e+00 2.328559738134206469e+00 6.027639332923858007e+01 6.861817401766874980e+01 7.180162198221185577e+01 4.000000000000000000e+01
1.693628309013306632e+00 3.586363173595479736e+00 2.035433889182465261e+00 4.346043847224700940e+00 3.301282051282051100e+00 6.315678344058780880e+01 7.297505056141794455e+01 7.268932383469592651e+01 4.000000000000000000e+01
1.783619463635942592e+00 3.473953464439372585e+00 1.914341521829878490e+00 3.774123981130095729e+00 2.062801932367149593e+00 6.449718007785664042e+01 7.144175584130742607e+01 7.033703068889457199e+01 4.000000000000000000e+01
1.818766610408414142e+00 3.375437903527040984e+00 1.968296669069080407e+00 3.959058643000760380e+00 1.341666666666666563e+00 7.122284537372421198e+01 7.399916273018574486e+01 7.585134338814998500e+01 4.000000000000000000e+01
1.853712872881235096e+00 3.473953464439372585e+00 2.124065744527707800e+00 3.726750483112689416e+00 2.261904761904762307e+00 5.210314449623074040e+01 4.810609533106416080e+01 5.691898222460154244e+01 4.000000000000000000e+01
2.806106200388843064e+00 3.346195160597230434e+00 1.502203256165179690e+00 3.757048728892978140e+00 2.305555555555555358e+00 6.066459162476554212e+01 6.149517437797003083e+01 6.343225590330064989e+01 4.000000000000000000e+01
1.300154743766882559e+00 3.473953464439372585e+00 1.370960256694922386e+00 3.092729382107143987e+00 2.178787878787878718e+00 5.613193539064364046e+01 5.634572718784423984e+01 6.590324825350536742e+01 4.000000000000000000e+01
1.258664729043471375e+00 3.515112659837269060e+00 1.105423509219858547e+00 4.429122683863524479e+00 1.108208955223880743e+00 4.844057729077084673e+01 4.562416554579649386e+01 5.504996506745114004e+01 4.000000000000000000e+01
1.182945366472185844e+00 3.314454017339988567e+00 2.649827588403108170e+00 3.140316878284991731e+00 4.246551724137931139e+00 6.023061551051986839e+01 6.736848353588486304e+01 6.927732274710508875e+01 4.000000000000000000e+01
1.884201654242879220e+00 3.375437903527040984e+00 1.758435706832943479e+00 3.744114854701451112e+00 1.745689655172413701e+00 5.924593934086873048e+01 5.795174518522656371e+01 6.394123851122785851e+01 4.000000000000000000e+01
1.308004102070360331e+00 3.586363173595479736e+00 2.257471634954392847e+00 3.744141077901220527e+00 2.004504504504504236e+00 5.700523627101971869e+01 5.148322857567303146e+01 6.761553264195472934e+01 4.000000000000000000e+01
1.655585267389134696e+00 3.515112659837269060e+00 2.092319120555591105e+00 3.611575152696278490e+00 2.633333333333333304e+00 5.905228457752616578e+01 6.331280405237841791e+01 6.738901145173086604e+01 4.000000000000000000e+01
1.483307570685847177e+00 3.427873620019257661e+00 1.166877293656806813e+00 4.004517442665869176e+00 1.013636363636363669e+00 5.821618900927212792e+01 6.027324950228771172e+01 6.263755854476697493e+01 4.000000000000000000e+01
1.356305721636718475e+00 3.515112659837269060e+00 2.327821434125679101e+00 3.211982970206642030e+00 3.296527777777777501e+00 5.853103173520965186e+01 5.356048669903446324e+01 6.401358003897686899e+01 4.000000000000000000e+01
1.252297778033454323e+00 3.586363173595479736e+00 2.436620557888189431e+00 3.806603704926457610e+00 3.555319148936170404e+00 5.670986158256283716e+01 6.362957355780189062e+01 6.971399623694824754e+01 4.000000000000000000e+01
1.464549623665918565e+00 3.552343858581805236e+00 2.183071910239247959e+00 3.675014927435964918e+00 4.386363636363636687e+00 5.193193567356513540e+01 5.118070406307991504e+01 6.193830840464973164e+01 4.000000000000000000e+01
1.570009734762413345e+00 3.411189702003358359e+00 2.185462206017917186e+00 3.533735775795119327e+00 2.549157303370786387e+00 5.252050079487859335e+01 4.680787679756677022e+01 5.860696065232558993e+01 4.000000000000000000e+01
1.543393920596807689e+00 6.324555320336762598e+00 3.538633745760003002e+00 5.905640185785000718e+00 9.821428571428572063e-01 6.532616548998716155e+01 6.721240615400384399e+01 7.280471344929776478e+01 4.000000000000000000e+01
1.455814563895938996e+00 3.443857242552258668e+00 2.271337450996232743e+00 3.576591476271422376e+00 2.387096774193548487e+00 6.363728726499853394e+01 6.292214842006220010e+01 6.878582649409470662e+01 4.000000000000000000e+01
1.951482676546320238e+00 2.479980506953562092e+00 1.218970708374951473e+00 3.029603275571098653e+00 2.307613168724279795e+00 5.731327361610929927e+01 5.717388840993557864e+01 6.015834517332419296e+01 4.000000000000000000e+01
1.622695432140047078e+00 6.324555320336760822e+00 3.108210572768784985e+00 6.302826792503551268e+00 3.200000000000000178e+00 5.380548865361700450e+01 5.045844843771786259e+01 5.888144727110310583e+01 4.000000000000000000e+01
1.563721712121289853e+00 3.375437903527040984e+00 1.817687015905780301e+00 3.365621871020227474e+00 2.257389162561576512e+00 4.752426951492320484e+01 4.470348795757543314e+01 5.307361793199719813e+01 4.000000000000000000e+01
1.535668769928829835e+00 3.552343858581805236e+00 2.014203201319241465e+00 3.750299329659991354e+00 3.476190476190476275e+00 5.821031326502657066e+01 6.054517602013675770e+01 6.627646704152151358e+01 4.000000000000000000e+01
1.877103694730538175e+00 3.411189702003358359e+00 1.740870996178065955e+00 3.774428952309318852e+00 2.072093023255813904e+00 6.210762624912580776e+01 6.544802549956828841e+01 6.697249922127497257e+01 4.000000000000000000e+01
1.332263334681514921e+00 3.411189702003358359e+00 2.413407201243300548e+00 3.540936753136477044e+00 3.995192307692307487e+00 6.233972514130435627e+01 6.980677051556438073e+01 7.048100077221445758e+01 4.000000000000000000e+01
2.690880734849151246e+00 3.443857242552258668e+00 1.401452646213955155e+00 4.136597036699191321e+00 1.128947368421052477e+00 6.539420222540371697e+01 7.181268030016560999e+01 6.712787237187856704e+01 4.000000000000000000e+01
1.576972836660947008e+00 3.411189702003358359e+00 2.326628110182203280e+00 3.629141727098422532e+00 2.442528735632183867e+00 6.057914605332889835e+01 6.669257639814597383e+01 6.902780697975177304e+01 4.000000000000000000e+01
1.424499691449510053e+00 3.411189702003358359e+00 2.431506123574273204e+00 3.833214250649998434e+00 3.166666666666666963e+00 6.049196576931894498e+01 6.973711572459616548e+01 6.910078832370609803e+01 4.000000000000000000e+01
1.204251679660886865e+00 3.552343858581805236e+00 2.318115554501180675e+00 3.829615912316239434e+00 4.246794871794872250e+00 4.941167980204485843e+01 4.528039075195899699e+01 6.269444613880769879e+01 4.000000000000000000e+01
1.570582684149745223e+00 3.552343858581805236e+00 2.208660297068872236e+00 3.709317525634983070e+00 5.024159663865546577e+00 5.355637573268877105e+01 5.145687223834904955e+01 6.133176029955150454e+01 4.000000000000000000e+01
1.666525879636564289e+00 3.411189702003358359e+00 1.790691472852972588e+00 3.770566746284323756e+00 1.756578947368421018e+00 5.174603219467455517e+01 5.067028932568251776e+01 6.111880574873041638e+01 4.000000000000000000e+01
1.565066061888773286e+00 3.279716080596870142e+00 2.062965834237090679e+00 3.825214868006724611e+00 1.361888111888112096e+00 5.892896338573002879e+01 6.195265988404331381e+01 6.376945767488440708e+01 4.000000000000000000e+01
1.444249513652650752e+00 3.335914189305272171e+00 1.799968517602187346e+00 3.713948030356246655e+00 3.164102564102564408e+00 5.412024774325369947e+01 5.540900281224066504e+01 5.987368372357916968e+01 4.000000000000000000e+01
